iterations,error
10,98.68570319981242
20,96.87860235627011
30,94.96620866173328
40,93.21742189239005
50,90.5812840685748
60,88.25677930934675
70,85.11117330165774
80,82.53780595526996
90,80.76321817330061
100,77.25251578074034
110,74.04855516119392
120,70.51094573569539
130,67.68874004104988
140,65.05891187870888
150,62.61416803038212
160,59.653845296046
170,55.24035106133695
180,50.11183916960217
190,45.85455808421045
200,40.96009295485861
210,35.45775362508282
220,29.96471217333479
230,24.7893929198193
240,19.30433761117227
250,12.721763392920565
