iterations,error
10,117.11495583227746
20,107.63082871548178
30,99.71642016166233
40,96.51370238567425
50,87.3464523134076
60,83.31441365172297
70,74.28820180121427
80,65.42818094369403
90,58.7577873442481
100,52.752491989530824
110,49.4434987050972
120,44.98357478564709
130,41.7082843334297
140,38.70196762973256
150,33.35622031376448
160,31.997268284774837
170,32.732620320118656
180,27.132779858262403
190,22.908363607086073
200,17.649245630724586
210,14.71979109711917
220,13.886884911286245
230,12.635183992347674
