iterations,error
10,85.50012135805827
20,81.98119574971543
30,79.72775686877998
40,76.49680164972318
50,74.95452004665331
60,73.09130028790709
70,71.40589214023345
80,69.03090894713601
90,65.63745008057333
100,63.38700288156017
110,62.403900723035164
120,61.20416857785507
130,60.360054691057826
140,57.09980492640548
150,53.5354254794057
160,49.089180885613466
170,44.869656605150425
180,43.091620203145474
190,39.51547055973817
200,36.94734864252984
210,32.64332537988061
220,27.895200460047562
230,23.326123855001
240,18.86236635459428
250,12.326738148621633
