iterations,error
10,96.83386723446412
20,91.44072244854573
30,85.6654063868683
40,82.77986058688366
50,81.06538206470056
60,77.38462944833014
70,74.6366700499209
80,73.56981586563688
90,73.3367418170854
100,72.65169745469154
110,69.99887415679896
120,66.01831165015393
130,64.38752998866228
140,62.56048646729807
150,58.97301291430591
160,56.09792169643991
170,53.948756028437785
180,53.0822709601262
190,51.95725718306122
200,50.84362713379267
210,46.953353745792725
220,44.77938612167642
230,43.61799765590493
240,40.35530154064546
250,38.899018954341514
260,34.09008970124243
270,32.71647315810729
280,31.390903783391217
290,27.637575536856293
300,23.381306416023193
310,22.250685913817613
320,17.049761236846535
330,11.754991140693324
