iterations,error
10,84.25398641301699
20,82.19679123007333
30,79.75548982890396
40,78.3472011271173
50,76.53937876830344
60,74.44050021126566
70,72.58592469215054
80,68.70421988172141
90,65.77333072132865
100,62.04021301446882
110,58.1413141843639
120,55.75367455853088
130,51.68865781532742
140,48.24778987483146
150,45.55894506852157
160,41.63377681349963
170,38.20999428095483
180,35.56642086471493
190,31.092919390928095
200,28.78323433139527
210,25.437823052162994
220,20.62561818526272
230,13.950737226687183
