iterations,error
10,92.29518834247736
20,89.87553028699188
30,88.02934882673281
40,85.22337024343932
50,82.80497451763787
60,79.66848583164376
70,77.19961931106559
80,74.44389595433637
90,72.21614628126065
100,68.98803482531291
110,65.596039022176
120,61.661596491301985
130,58.135232958066354
140,53.89696367430257
150,50.148661157972384
160,48.9483036711694
170,44.053196313089785
180,39.887430174903926
190,34.35914649332713
200,28.88820741380377
210,25.075266953350415
220,20.628141133919556
230,16.084333226733023
240,10.006034181859949
