iterations,error
10,91.18628424053284
20,89.53862321649841
30,89.24268345376302
40,90.29368754703472
50,89.06027594641822
60,86.49067939225573
70,85.95522114715126
80,84.3309763625769
90,83.03219214162507
100,80.689767071616
110,79.19207706633503
120,78.7416318360682
130,76.24196041369642
140,74.83103235719857
150,72.29774585301006
160,70.53247066755546
170,69.89416190380958
180,68.85295877544091
190,67.25565362684746
200,65.28714193247404
210,64.50816159019605
220,62.154633938397026
230,59.780680158111046
240,60.083696717455474
250,60.662048834764285
260,61.72344655924992
270,59.6871435307163
280,57.69951569134716
290,53.33202540104686
300,51.942854014967466
310,47.63551581503963
320,43.79369703601567
330,41.471337093083164
340,38.968668834033615
350,37.69380009790802
360,35.12908279152897
370,34.08500646628859
380,28.951955128975797
390,28.45157501856628
400,24.155601435247114
410,19.247986047389823
420,19.305789570149074
430,21.527617507456107
440,11.674524822148129
450,12.250031174071593
460,12.072208605883732
