iterations,error
10,97.07738297545271
20,95.40701637335437
30,92.77368783066647
40,90.29513758119212
50,87.47118817694816
60,84.64753652273636
70,81.65008121577851
80,78.28472720285585
90,75.11656857198057
100,71.41263036745292
110,68.2052360413966
120,64.5405770700825
130,60.65756533988175
140,56.4306558067442
150,52.20642163516473
160,46.943080361768274
170,42.08042971517665
180,36.48410199190197
190,30.69657625233569
200,25.269720713354182
210,20.026999785707506
220,15.941104122703914
230,9.38155686972274
