iterations,error
10,129.36321535522063
20,120.22063536698522
30,113.21361402397045
40,110.43205127124668
50,102.79333140110897
60,95.61570458485562
70,87.74979640549147
80,81.33249967914722
90,78.84816071413434
100,76.09621192836651
110,72.9754508789359
120,69.24632537236339
130,66.71822845716876
140,63.88228889102794
150,60.416978662957796
160,57.45610703008984
170,53.68271831355125
180,49.790485592138495
190,45.42711435122248
200,43.10870156792639
210,39.34465001412546
220,37.04342896348596
230,33.23241144107183
240,29.608740164259697
250,25.356531466179057
260,20.030860845328547
270,16.53733860523599
280,11.422689517539991
