iterations,error
10,94.21261574139783
20,91.38948380258225
30,89.22580231273103
40,87.10184754065628
50,84.61895506362012
60,81.79843153119297
70,80.38650053362366
80,77.79318286990053
90,74.80182612711354
100,72.16272259250522
110,68.96993945828702
120,65.88000800535345
130,62.10915836739961
140,58.67613092875368
150,55.570580096676736
160,51.44642707125911
170,47.96745664229038
180,44.29399950675938
190,39.81714549738156
200,34.43164391293487
210,29.80391619725459
220,23.823681163034472
230,21.327763970072198
240,16.090168818479302
250,10.632899733662493
