iterations,error
10,92.7551230772991
20,92.21639381615182
30,91.72632165364877
40,90.64763690948587
50,90.24585090195157
60,89.0855850724342
70,88.67316111146997
80,89.21559591282887
90,87.9369995121691
100,87.11553917910742
110,86.78709814686188
120,85.8045778308773
130,85.87468813480106
140,85.75912893469022
150,85.47722808823505
160,84.24497477095179
170,82.45500624725659
180,82.73549230509268
190,81.02706697567407
200,79.96058005556543
210,79.7740849044425
220,78.54370736016864
230,78.30588249659789
240,77.89772973649391
250,77.53225908152969
260,76.30704445995612
270,74.87832602389287
280,73.70035545800506
290,72.26715295340003
300,71.91409187295005
310,70.49150354028993
320,68.57842867672255
330,68.54284079794328
340,67.2622759308604
350,65.10323184108981
360,64.68492441197537
370,65.03916575590543
380,64.00371527620149
390,63.1996973961424
400,62.394817697598626
410,62.48854368549898
420,59.9146185713476
430,57.59978909289555
440,55.35571387541065
450,53.81415827683221
460,52.59702660165585
470,52.29420146039981
480,52.36872960733652
490,51.59808090026391
500,50.437191368416975
510,49.12114661578278
520,47.094915158681374
530,44.491555723777104
540,42.042593857165464
550,40.39555270711649
560,40.49345238900649
570,39.471314518635324
580,36.07885755702082
590,32.124193545959535
600,33.1127655867514
610,30.872110257692462
620,28.73522516956698
630,29.42710030014646
640,26.278134322666453
650,27.310477337135058
660,26.084667229265527
670,25.132122266203528
680,26.060718554229318
690,23.22997891244745
700,20.833919332238533
710,18.895640235385308
720,22.60664911588209
730,20.542050323186697
740,16.83854886952424
750,16.076650521511088
760,13.809283346393823
770,12.608927619669256
