iterations,error
10,97.22260697830738
20,95.77955866862315
30,94.06157053565441
40,91.43270165687917
50,88.6108332970443
60,85.95106204225227
70,83.60626088840536
80,81.25028595215089
90,77.91549351743097
100,74.71718382951452
110,70.85787465704881
120,67.68032225576954
130,63.63648270591848
140,59.40608504884377
150,55.892172064419
160,51.15188243957854
170,47.005756744553594
180,41.741255046210426
190,36.569361526805025
200,31.272741776585676
210,25.20339265171667
220,19.284535343994705
230,13.670980583152303
