iterations,error
10,98.28118510937892
20,91.08240390633614
30,85.83289315480529
40,82.56917038892496
50,76.69807021975208
60,68.46253512290819
70,63.90987981642333
80,62.6409561407817
90,60.791297326912925
100,56.968775576374355
110,56.478452748132995
120,55.71169473594484
130,52.4693541014891
140,51.15122480026436
150,49.27815470786398
160,49.169654707800994
170,48.283551638219045
180,46.762467309944356
190,43.78969637636949
200,43.78969637636949
210,42.02080409162489
220,37.81357473466565
230,33.396913795486036
240,30.94772146829894
250,29.5752600230318
260,27.06426021792907
270,24.500576139128732
280,19.79550532179218
290,16.957961150414008
300,18.00244741855851
310,17.44086513083762
320,14.000324470898839
330,12.37714029919341
340,12.37714029919341
350,9.672612192825051
