iterations,error
10,98.8709081574237
20,97.29130234800095
30,95.51053695313034
40,94.35802078060951
50,92.14223748464286
60,91.26014630726982
70,89.32049404164479
80,87.72477899936742
90,86.22407133087097
100,84.15272964692808
110,82.45608907888942
120,80.52326266144641
130,78.71339179277875
140,77.33864011848667
150,75.77013534247786
160,74.34463824498494
170,72.48180010642635
180,69.54321606726694
190,66.13251986381225
200,63.678045106968504
210,61.082609483219294
220,58.41178014735622
230,55.53032983255179
240,53.344211780096195
250,51.21175520286319
260,50.10451290456296
270,47.70136079543185
280,46.54580246720383
290,44.54695236181925
300,42.7814791998976
310,38.729782023570564
320,34.37711934283562
330,32.80189112710656
340,30.139072747496556
350,25.77433404518103
360,23.642302820856948
370,19.548743102720504
380,15.740009637077453
390,10.544224099795638
