iterations,error
10,84.62623145726813
20,82.92959911550886
30,80.43474048862115
40,77.79139004077253
50,76.09993027405937
60,74.23357188275898
70,71.43526652801276
80,68.27375443488296
90,66.4429504675192
100,62.36250693217265
110,59.13844853663064
120,56.89863276833753
130,53.02653714589349
140,49.3572857336644
150,46.0240860319282
160,42.74241064146608
170,38.361144280368606
180,33.929096766296915
190,31.671616361082478
200,27.128229369445403
210,21.90847080078722
220,18.631864539640848
230,16.89989075102229
