iterations,error
10,64.8429249739686
20,63.00831132035556
30,61.96428331684665
40,60.062585820863454
50,57.71450952797646
60,54.96176996446222
70,52.52872893497137
80,52.092174637160525
90,51.48892868194261
100,48.19285449089837
110,47.04491969703135
120,45.004339202714135
130,42.083468771417174
140,39.54593369007998
150,37.19589923142532
160,34.49142327121852
170,31.04872739152355
180,29.86852215064034
190,28.015362476385217
200,24.572089411939285
210,20.473412678133876
220,18.476806376674194
230,14.60648379586906
240,13.674872839718073
