iterations,error
10,97.41721057396518
20,95.13546380071708
30,94.91916022765784
40,92.39538637677296
50,90.63628390728996
60,90.25902290644967
70,87.4339344659559
80,87.1156544757828
90,84.99831262206101
100,83.91030507086337
110,82.51793275549036
120,81.0859037060561
130,79.16787051504588
140,76.51808216616595
150,74.52331903578428
160,74.04855516119392
170,71.70525649210762
180,69.86842863699943
190,68.45856006286417
200,67.05419647183099
210,64.62206460203349
220,62.0082865722259
230,58.96151807450222
240,55.95485223289681
250,53.57997302279021
260,50.400511556395436
270,48.294782616070634
280,47.67315859709224
290,43.72824423957238
300,40.93826393750125
310,37.300912998077365
320,32.18653349855528
330,30.986023446712665
340,26.2270916519922
350,23.589622695650604
360,22.45100993778577
370,24.57333812177325
380,18.658802023750418
390,16.53178810878729
400,12.355433711485748
