iterations,error
10,176.01673795612334
20,165.02398787373698
30,153.25930221064638
40,143.09657322382947
50,140.71344806844093
60,130.35502131827016
70,122.41412359985725
80,118.01906448465313
90,110.69465023956776
100,107.55177862835056
110,98.24752169068914
120,88.05734531116173
130,78.95099586899362
140,75.75225989681347
150,76.42619512234181
160,67.50834871879125
170,57.44183584523494
180,52.30806617088634
190,48.13013679411715
200,45.05501109128299
210,40.337029276006135
220,36.80101786522313
230,33.476370043654114
240,29.936219141611247
250,25.629818707868164
260,25.6533377086605
270,21.336369212121497
280,18.437230234870594
290,18.437230234870594
300,13.381423679978868
