iterations,error
10,101.20993013292164
20,100.14295022435502
30,98.38418635879027
40,96.60233367369975
50,94.86679490204486
60,93.60698070306026
70,91.6704025631033
80,89.7206018815915
90,87.804960063135
100,85.32401039325347
110,83.21943119993921
120,80.77616081097402
130,78.12730519734801
140,75.9062159860789
150,73.8572439514595
160,71.16955414028743
170,67.53161352865284
180,63.90882131109642
190,59.907940148897666
200,57.664060368500444
210,54.62928815773385
220,49.432072101410085
230,46.62476771384019
240,41.441619421352485
250,37.32831652414212
260,33.86606818912086
270,31.32833230651948
280,25.518188204193258
290,21.383977252748448
300,18.465893590361773
310,13.002334559240424
