iterations,error
10,95.52339435583015
20,94.48683203645847
30,89.63084773483664
40,84.0260162708921
50,80.64434369259685
60,79.0894827843865
70,76.46100884395051
80,73.49688922687656
90,71.62705757702255
100,69.13007774871402
110,66.0781926740589
120,63.72734759647195
130,60.34467912949011
140,56.803272564631236
150,53.543164604583836
160,50.84652910108001
170,48.41981939631403
180,45.76679922460936
190,41.24803278540336
200,37.41144876622895
210,33.738987902457744
220,28.90805510668219
230,23.830981271129325
240,20.850760052955113
250,14.75219290877857
260,11.971945059186803
