iterations,error
10,102.13051482414829
20,100.77240034595752
30,98.68579346295633
40,97.8621722652982
50,96.15271659064737
60,95.72873066212982
70,94.52575592924074
80,92.83451717176263
90,91.42354294911023
100,90.81056107105215
110,89.92140177148919
120,88.349787947452
130,86.76050201370435
140,83.93016862715794
150,83.29306825888648
160,81.86571083479089
170,79.33777250916998
180,76.489249169976
190,74.19607758503379
200,72.30991025473027
210,71.26416234902746
220,69.88979988797725
230,66.50585024356775
240,63.079098129277725
250,59.98991785769057
260,58.43415409149651
270,58.23456071823938
280,54.63043480761602
290,50.69389627084488
300,46.99320684765534
310,42.76787871286798
320,40.484283385789475
330,38.088441679606646
340,35.1163843788446
350,30.125627718090428
360,25.193571066882313
370,22.362502625576766
380,16.94713131005285
390,10.308576425613015
