iterations,error
10,143.30728224912107
20,139.18947586450955
30,140.52040885994114
40,139.92797092546215
50,138.95063833640785
60,133.76832743642802
70,126.73652536363318
80,119.76161199079733
90,115.17179751243089
100,104.88952769109137
110,92.81118447464317
120,80.64391897081249
130,70.2925188028243
140,58.637042756709114
150,49.9085857314482
160,41.891498239822766
170,34.68048653683322
180,28.875459172343245
190,25.117168917955592
200,22.786483356202577
210,16.514661751073483
220,12.438849260359056
