iterations,error
10,93.6533753758373
20,84.39970232533169
30,70.19190669369762
40,57.97225264842839
50,50.25818295428189
60,46.12670403765506
70,44.75352431377332
80,41.4041317452869
90,39.96117535184754
100,37.43716453218694
110,34.49343553880054
120,31.568989195253906
130,26.729733661133118
140,23.83373725042492
150,23.159969197245545
160,19.074563574438915
170,15.69532005839239
180,13.111399974085392
190,13.543726905141906
200,14.835896077607446
210,17.47264166924156
220,19.431487479664582
230,16.600286879708754
240,13.669599398559619
