iterations,error
10,101.61692584624018
20,99.54242481044093
30,99.08862447741373
40,97.33646666085653
50,96.26295611896734
60,94.15407559406265
70,93.07267653065863
80,91.3290162418769
90,89.54041252065694
100,87.08579194088526
110,84.96212337711023
120,83.57614354781501
130,81.76829797505178
140,79.14297685258475
150,77.25358599419714
160,74.38105026251229
170,71.55385532155555
180,69.05822976122283
190,65.5744978606075
200,63.091563437719
210,58.90902600215267
220,56.35615973139351
230,54.51797080988556
240,50.405435816983065
250,46.37178422453167
260,42.80303489014092
270,40.46561057029115
280,37.67435473993804
290,35.75827703561629
300,32.86101059684794
310,30.99919538664991
320,30.229806074762465
330,24.898961120378846
340,24.206620436890177
350,18.037706088653888
360,16.08271103665253
370,11.745088169320578
