iterations,error
10,101.63094508616518
20,93.44483033010536
30,82.3074855751168
40,75.5428964834932
50,74.31046561450634
60,71.22860434908245
70,67.5004972474813
80,65.11611999887384
90,62.37264552011732
100,59.25435742567628
110,56.18126829359062
120,54.34672699398294
130,52.971367350389656
140,52.72128196321888
150,49.948922255923044
160,46.38211636044522
170,43.56146266057602
180,39.701584481255
190,36.2018511723628
200,32.10349882690656
210,28.043618575172943
220,24.23810598767414
230,20.12410773399766
240,14.766478341564031
