iterations,error
10,120.61461743841508
20,116.37636606827125
30,109.93414477158234
40,100.88787936440842
50,95.62038204544999
60,93.86268958298798
70,84.44535057113491
80,80.58218600858899
90,79.97084069244298
100,75.37532338157988
110,68.72602914559417
120,61.74521461075283
130,54.745423522286195
140,52.35988450735103
150,50.95036618616548
160,49.48107326606526
170,47.804195966877934
180,46.2046777743252
190,44.445613704608974
200,43.843229311650276
210,41.894697250100016
220,38.799701100530214
230,36.652935059872284
240,33.12715845800669
250,31.81735390372596
260,29.058815441821473
270,25.62738406804108
280,23.72640178605815
290,18.871300206242346
300,14.538472514097403
310,14.154769695578453
320,9.953265110697735
