iterations,error
10,96.80165091060931
20,95.55462688488305
30,93.44621188516285
40,92.03696067769005
50,90.467410688937
60,88.14347167892896
70,86.46736354575987
80,84.29196738070642
90,81.78640665879257
100,79.3412530770718
110,76.87129458678318
120,74.98782581132548
130,71.94814740212223
140,69.12663576051266
150,65.28564400884828
160,62.553336489286664
170,60.09368275448338
180,57.356479486343545
190,55.52052265454006
200,52.51055109385997
210,50.78855376421497
220,46.61732154064432
230,43.6944094763383
240,40.52628952516687
250,37.71591008583641
260,34.062164139863235
270,29.59575919805421
280,26.700105529135033
290,22.699829496070606
300,20.409427459480195
310,15.121315127068945
320,11.403704870497743
