iterations,error
10,101.91744451243844
20,99.09170029218075
30,98.90608466491057
40,96.82141831569973
50,95.20317200270479
60,94.16323860720671
70,92.41517348958996
80,90.42209247383568
90,88.6214114979902
100,86.99252644786071
110,84.51833713641692
120,83.89845774821364
130,81.52843402581668
140,79.27356096476585
150,77.64213422017185
160,74.18969239354527
170,72.06759143390515
180,69.17575801553123
190,66.38208080003561
200,63.398388009401096
210,61.54513307987836
220,57.51627398131862
230,55.37447938306228
240,51.897055605244354
250,49.56005661240768
260,45.73541348633684
270,41.783422461879255
280,38.52245474002132
290,34.772490694311
300,32.389009142479196
310,26.975613562934477
320,21.221140602871706
330,17.426057174441173
340,11.81039283242661
