iterations,error
10,14.00848588391801
20,15.0096474211945
30,13.916834290593341
40,15.676145091717354
50,12.696279187524793
60,13.162173350639826
70,13.03122399666105
80,14.98690455438776
90,12.906733304773063
100,18.663178407556618
110,21.177083881757085
120,14.14847778898936
130,18.33131742775962
140,20.404010469733482
150,16.59639758822246
160,16.47901407880748
170,19.005277713913614
180,22.51646177216795
190,28.339722402805343
200,37.0187683337358
210,42.78799061271365
220,41.35613163073121
230,38.40239789164325
240,35.80216641690337
250,27.748372711329623
260,21.437156761848236
270,22.656173912199137
280,19.740146386410103
290,20.60908945179694
300,25.559080100901035
310,21.811672707496026
320,19.831760918732726
330,17.50442143942587
340,15.247962251831959
350,14.631039535267778
360,16.02710767671408
370,14.577660035154542
380,9.69847641135779
