iterations,error
10,122.62238659935139
20,122.86603175414764
30,121.51456119266349
40,118.01246712392447
50,107.29762365131296
60,95.7352653273256
70,87.92484798420695
80,80.866868224512
90,76.76984028885384
100,74.51169829808642
110,71.46353188400485
120,69.21243445479837
130,64.96576898568311
140,62.29949946068544
150,57.92397522577476
160,54.44664536902008
170,52.562742501110264
180,47.55382662004361
190,44.21161528943905
200,40.44167835543172
210,34.76298634081654
220,29.627902809971552
230,24.128466933345788
240,17.952314050739687
250,13.756750008298082
