iterations,error
10,165.96870008731293
20,154.90876115792346
30,145.21455470088182
40,136.1289744291455
50,126.83874251982095
60,117.14655490019018
70,111.74779439590125
80,104.59789384191419
90,100.47661772517323
100,91.4979603243167
110,84.69622559402686
120,74.67291899243091
130,65.29245598005221
140,61.7499858838653
150,58.76766296268347
160,54.899672332179954
170,51.20024334628475
180,49.22525894032646
190,45.53090798173296
200,42.309308502125006
210,37.435052774719296
220,33.68245177859019
230,31.07027019722139
240,26.2580538492388
250,19.79610335574326
260,14.998971113074791
270,11.303863289362859
