iterations,error
10,102.62509239537017
20,100.14025108689191
30,98.72724498325368
40,96.81114218535046
50,94.15407559406266
60,91.86107309636867
70,89.72906995863634
80,86.72095289623707
90,83.8958700969857
100,81.07101767757723
110,77.91435463950886
120,75.0908726395842
130,72.09339246206748
140,68.74741140873445
150,64.85744911172625
160,61.581577968819765
170,58.1993052053068
180,53.78199949916255
190,50.96582059112596
200,47.672128845821604
210,42.055815846540554
220,36.45229459474327
230,31.595084241040034
240,26.541541116271887
250,20.46855707827315
260,13.942260861699044
