iterations,error
10,97.0145648448968
20,91.0483104841307
30,85.21035388775552
40,81.54879854685421
50,80.73485732756583
60,78.0559275482644
70,75.67146944791361
80,74.91873583522965
90,71.58779903577268
100,69.08161419124848
110,66.23284950217744
120,62.992732731281194
130,59.66377860563071
140,57.15409884787762
150,54.58720285210998
160,52.262085205153795
170,50.1206163132879
180,45.41285101477444
190,42.281566391105635
200,39.91586090910379
210,34.976559199342574
220,33.27312118772508
230,29.714908123396256
240,26.20008408108061
250,21.96883418281201
260,18.001359939305537
270,12.599882697029543
280,10.497841608968528
