iterations,error
10,83.76752725633628
20,83.19540377746705
30,81.43581528759302
40,78.9385843019094
50,76.16501170026416
60,72.96440867770413
70,71.18984938850329
80,69.28049965330514
90,67.77066808655634
100,64.35917527966261
110,62.53424760811078
120,58.73730633522814
130,57.792172346848005
140,54.74938254254781
150,50.967255279429025
160,48.06485331963376
170,45.393627801252435
180,42.59418418638748
190,37.43254517534196
200,35.4358321181104
210,32.61418879596044
220,28.39266596538196
230,26.03060830594452
240,20.921518905924056
250,18.79855864374963
260,13.029816795982223
