iterations,error
10,85.05418882266395
20,83.12551419908337
30,81.10415832001055
40,79.16203396521713
50,76.7305868697728
60,75.29098846674079
70,71.80869852450515
80,68.79891347871285
90,65.92131931915796
100,63.10691253844469
110,58.63454713357274
120,56.077307675598995
130,51.82003811464174
140,47.83594378344771
150,42.78347583426296
160,37.49492097371835
170,34.03806721481681
180,33.20418632329522
190,27.417576199528106
200,23.42993673156451
210,20.170974920306257
220,16.080583542042298
230,10.739783616986148
