iterations,error
10,87.5062830160926
20,86.26101349448477
30,84.31154720508347
40,82.66261464263994
50,80.36569247802521
60,77.5306393993342
70,75.32119700973112
80,71.93333612289267
90,68.82581020539423
100,66.64366977923208
110,64.49832888463071
120,61.823075086284916
130,57.90341032157208
140,54.84406987147263
150,50.474247748506485
160,48.597188981962574
170,43.55698870596683
180,40.145726774688704
190,36.31386339364413
200,33.35809407636742
210,28.761177090969973
220,24.11514654059216
230,19.059829590704243
240,13.346253160331932
