iterations,error
10,96.84621885963452
20,95.20785901500044
30,93.60014962397698
40,91.89889012640255
50,89.37831339820748
60,87.12087991894641
70,84.49334925715097
80,81.24171313656574
90,80.46791835954718
100,77.4687809554951
110,74.65487457310319
120,72.30403369233203
130,68.48530458496593
140,65.55007737089676
150,62.27947170567067
160,58.18658741950766
170,54.21815139777094
180,50.00811053250554
190,45.67932591457387
200,40.75916417525546
210,36.38362424863598
220,31.269565016135786
230,27.76695424867981
240,22.268740097464978
250,16.64991694769783
260,12.290287759557678
270,9.099650541004037
