iterations,error
10,191.19256629460207
20,187.01762617963254
30,183.34451090505524
40,181.61969751850512
50,173.24465626823527
60,172.6133356649184
70,171.34264589101332
80,176.82640635126987
90,174.59502853726318
100,176.07638231495127
110,173.26897697651066
120,174.12065992821292
130,164.69522984423142
140,156.04558001713082
150,143.9048322088678
160,140.3781266954661
170,142.24447658969575
180,138.7224240987055
190,133.44594610063012
200,134.43766664810693
210,132.60805042389492
220,132.1118043524618
230,134.43766664810693
240,133.44594610063012
250,127.10531887475553
260,123.81251783036328
270,114.34248133901733
280,110.21878392963427
290,107.1616047452435
300,107.82516902021082
310,100.11103308718467
320,99.07528390740023
330,98.47116545022052
340,94.56906978280674
350,93.30278918871909
360,88.07657271892285
370,85.9011351184754
380,81.69310260168423
390,79.15336469479342
400,79.93174395471854
410,79.16291772612203
420,73.98944480305077
430,72.8663600464487
440,78.33354921021096
450,75.9090571441286
460,69.21544238516131
470,63.994928290461075
480,60.619247147782076
490,60.98699455263165
500,59.59048599779773
510,56.76834020980837
520,55.523527706566355
530,54.65063646814447
540,54.62570939991954
550,53.88357288087383
560,52.81911913661854
570,52.45390529474997
580,50.82930858732171
590,49.67636892142933
600,49.89694907734724
610,46.52016440024511
620,43.92275922836208
630,40.66731796474624
640,37.51980686293442
650,34.73268564874316
660,35.694103650530124
670,34.64826329161866
680,31.99315251921609
690,32.65268799868677
700,31.26989912232007
710,30.791594409930838
720,32.089568038793644
730,30.5288515977664
740,27.66521309830005
750,26.44258192381362
760,26.833799091126416
770,20.060087544758584
780,20.451734254825272
790,17.661760044114153
800,15.59447573726612
810,12.090269196077625
820,12.090269196077625
830,13.417054634778125
