iterations,error
10,81.29174712786731
20,78.13486534275553
30,75.4999638119663
40,75.30345769911983
50,73.7237615195225
60,70.96026319165503
70,70.11995783892539
80,68.29170352110465
90,67.68460646504855
100,65.92693070862919
110,62.72779690951111
120,60.29309659043098
130,57.76168549031772
140,54.672085837867805
150,51.78703906908641
160,47.591340941022445
170,45.616962388606716
180,41.96386099909082
190,37.010116275268096
200,32.18230923582691
210,28.597595515973197
220,25.54967072039952
230,20.53954609582542
240,15.18275164058193
250,11.326691078018817
