iterations,error
10,90.7521420682138
20,88.51442312062329
30,86.14455597861762
40,83.16220022682118
50,81.00308645810092
60,78.3010321062724
70,76.87811653346964
80,73.52665257066504
90,72.00978469527452
100,68.98789676069055
110,65.7414493395004
120,63.80279098282834
130,60.80188589343449
140,57.022762905037695
150,53.2873755475375
160,52.08793969640696
170,48.53090827730427
180,44.77060867147866
190,39.84259467514795
200,35.668103699467636
210,31.3770028571386
220,27.201904174075228
230,26.927835513486155
240,23.79045573969718
250,17.475658450343456
260,11.695000679018657
