iterations,error
10,94.51158124552695
20,91.8563223309063
30,79.19519244922257
40,80.97918028212297
50,78.10269664881397
60,78.28301513344093
70,73.7365055275737
80,60.73595935619234
90,54.1296598108505
100,54.390946937855425
110,53.36107211243986
120,57.70183842198293
130,64.5795775292507
140,60.900782067709244
150,65.93488515039535
160,65.91956087854746
170,63.933460302910454
180,61.68290548797826
190,61.61297812911994
200,53.36107211243986
210,48.260867617003846
220,41.728386584231075
230,45.114292896468825
240,33.11867905170978
250,25.646430935453612
260,18.0487053932102
270,15.152897361171116
280,11.476030785435206
