iterations,error
10,95.98269933037645
20,94.42996025067588
30,90.54284309950168
40,87.38705754936575
50,84.10657757857068
60,82.49715692163483
70,81.19915806738841
80,79.3376311571397
90,77.71302799293227
100,74.81287749504911
110,72.0300197761897
120,69.30333104490762
130,66.8600080803526
140,63.27127267212118
150,61.42197788352793
160,58.383903011879866
170,54.037911660728405
180,50.63843280425221
190,46.09857303220552
200,43.505900439100365
210,40.06330973540037
220,36.214528769480616
230,31.61161431257437
240,27.54254662094356
250,23.20515600556368
260,19.130381465645222
270,13.658682142500442
