iterations,error
10,90.61399566166038
20,88.96338550561845
30,87.89908926715096
40,85.87501345755153
50,84.5531949329128
60,82.35140223990678
70,80.80943449772894
80,79.95702737416605
90,78.46721947442403
100,75.79049310937074
110,73.324430207188
120,72.06971985487894
130,69.11170144855019
140,67.71189395929919
150,65.48576868054164
160,63.50862004996654
170,63.67972977428483
180,61.458021803614756
190,58.47314987634654
200,56.97700756565821
210,54.53164413860501
220,52.16503190008747
230,49.90396066751534
240,47.02437548273212
250,44.55178710320304
260,41.55987420970436
270,36.924933404689625
280,35.4302580188959
290,31.181638989562938
300,29.915637040460176
310,27.778910768810125
320,25.12885039789189
330,18.871627394161894
340,15.945211310737168
350,13.557344659052431
