iterations,error
10,70.47423935698104
20,67.6333445653664
30,66.13929533544803
40,66.37346837410635
50,64.29131864258618
60,61.610455878401496
70,61.3199827392781
80,59.76705173631966
90,58.530448110437995
100,55.8273549489849
110,56.35417561062799
120,54.23691817551856
130,54.23691817551856
140,52.82068894380423
150,49.16752124503297
160,46.82957459351741
170,44.218948190373
180,43.739869415672445
190,42.69496959228011
200,39.74430722855813
210,38.95537573760479
220,37.372282174931854
230,34.714311319672206
240,31.91316314291217
250,28.66916900150897
260,24.51407619191565
270,21.887898130455063
280,19.67471750886451
290,16.129834898924365
300,15.175797700004502
310,10.728917704533126
