iterations,error
10,118.3289993322507
20,113.48351094441725
30,104.72659805426652
40,97.20625011280424
50,88.58181036278437
60,80.29723411543308
70,73.48415966920207
80,66.93576868687677
90,64.83066998894563
100,61.00544302057274
110,58.86058820706002
120,56.04400990861093
130,53.77119374880375
140,51.051621216322914
150,47.02901111881276
160,45.43298695927112
170,41.67009962540767
180,38.61390215110102
190,35.3131830792106
200,32.66893301495532
210,29.995661577149093
220,26.69492727056823
230,23.247045692742585
240,19.269115403528488
250,18.203260193378444
260,16.129504365477665
270,12.376894720367465
