iterations,error
10,86.67839996033958
20,86.06763842318833
30,84.85470855788066
40,83.51126213356778
50,83.40930516631809
60,84.06841079900609
70,81.86247111860506
80,80.90555919630349
90,78.32149873620507
100,78.13161773121708
110,76.39456172910246
120,76.30388386776964
130,75.41851689750996
140,74.50114027497345
150,74.04941845589052
160,74.22305392550243
170,73.37592127967964
180,73.92430395192197
190,73.01544101539213
200,71.35599812594748
210,70.80482330301359
220,71.79885564051095
230,71.64434021437415
240,71.38264144360694
250,70.1051895181815
260,68.35001439145496
270,68.67266517410968
280,71.02368129743684
290,70.54008680908255
300,68.93817452825849
310,69.23370599136253
320,67.69413267252357
330,67.69413267252357
340,67.70034971046567
350,67.35066410968258
360,66.78580328159839
370,66.44847470717416
380,65.73546076523974
390,65.81513706651808
400,65.73546076523974
410,65.61322945194695
420,66.20547618414987
430,65.93329430204454
440,65.05869924189696
450,64.6915782596795
460,64.55487970538557
470,62.80665451889152
480,62.152800497680985
490,61.91789260869481
500,61.91789260869481
510,60.566220038134134
520,60.809921734763115
530,59.66774078500213
540,59.214825868751845
550,59.219055837719765
560,58.870103872921376
570,59.498567222424654
580,57.65778001467601
590,57.65778001467601
600,58.90738278438515
610,56.95606995769082
620,57.991773252048546
630,57.987754800612876
640,56.79770631890216
650,56.915632500020884
660,56.58104696635206
670,57.398487054204146
680,55.486440043607175
690,55.26943442259521
700,53.911956388641826
710,52.95165796156646
720,53.35632185440569
730,53.47620116392733
740,52.95165796156646
750,51.164929531529616
760,50.87915970488915
770,49.25761041432439
780,49.35798502357885
790,46.49272995654994
800,46.534641950579896
810,45.71304331926697
820,47.11354093251094
830,47.9908921796836
840,48.047597796884006
850,47.63040043800891
860,46.43701551730816
870,43.434042591883816
880,42.18358006228914
890,41.286650902824405
900,38.49950092435208
910,38.320404371572174
920,39.113144014120564
930,38.63214702553764
940,37.878346160806316
950,37.89015835825278
960,39.4473277840151
970,40.11499247411423
980,38.74323066672302
990,35.53704832691
1000,34.539991311055935
1010,33.282904124716225
1020,33.55085648572852
1030,32.44239443378811
1040,34.434923273408536
1050,35.259957968802084
1060,34.62559643079564
1070,34.41359640723685
1080,37.97676668996445
1090,39.091142371708074
1100,41.99605620768179
1110,41.397699609062116
1120,35.74201153354177
1130,30.979686350147084
1140,28.836855190239213
1150,30.014096697929403
1160,28.49268488823907
1170,26.781570625851543
1180,23.387083700266444
1190,27.44646379243646
1200,21.74789430850769
1210,24.875105222117313
1220,24.402019107686392
1230,20.00759803898196
1240,17.778485004082256
1250,18.87563041949015
1260,17.031502648634856
1270,17.031502648634856
1280,19.619153036296943
1290,17.852931638242964
1300,19.968092039289242
1310,13.006017670246845
1320,13.351303832144415
