iterations,error
10,110.2949527401204
20,110.0354962927543
30,107.94928063123209
40,102.92036708364515
50,96.26341316286596
60,88.51822060520419
70,86.20138446106331
80,82.00302610323774
90,79.96060035018135
100,77.40179567295175
110,75.73593717940142
120,74.37892258577548
130,74.38657215323337
140,71.748757759693
150,70.94174747557184
160,69.84456222599951
170,68.9819556862417
180,66.04932100133973
190,63.280178090417536
200,60.43463814805192
210,57.74100652307769
220,55.02139744664747
230,51.63472683390597
240,49.74842775535337
250,48.60259774285913
260,45.9642814815559
270,44.62836182088019
280,44.30859005860088
290,43.93355029577564
300,40.62691178021298
310,38.56614311206053
320,35.650094706259615
330,31.62271540068678
340,29.98314165606308
350,27.885183148004266
360,27.701113844207306
370,24.95961894292857
380,24.277123106049523
390,21.07618125433052
400,18.760349051777396
410,15.575814448197933
420,11.17729059055779
430,15.566420567779845
440,13.348905626455846
450,14.083386435669885
