iterations,error
10,68.38910100508724
20,68.39483717768984
30,65.8137346106513
40,66.18685323208612
50,65.58392115279732
60,65.58498440520141
70,64.57010680842532
80,63.40131750989839
90,62.6854608541863
100,62.443164158625656
110,60.65520784477957
120,59.82125199537256
130,58.72651816581056
140,57.68778476180917
150,55.26943442259521
160,52.674803346334734
170,52.53360947185347
180,50.70335435221929
190,48.26202595177139
200,47.03533790110404
210,45.612095535349724
220,43.627547754593536
230,40.618840558756766
240,40.375608735725066
250,39.68445788623183
260,40.1085460246337
270,41.20400721641317
280,39.21605900412572
290,35.653101386440206
300,35.54924946858556
310,32.55633800828515
320,31.229369130239338
330,28.26658844083653
340,27.508922780693133
350,30.107769138854234
360,29.137564066133187
370,29.873424204776242
380,28.47657395815709
390,31.05032919421074
400,33.46421004787277
410,31.008015784226778
420,37.69835506548697
430,33.67592296454541
440,31.86631757531957
450,26.80368489799208
460,26.90933736148277
470,21.188196119034405
480,22.18008503318439
490,15.016394374019729
500,12.10364130223809
