iterations,error
10,98.36742682605582
20,96.11086436087301
30,95.13663669804451
40,93.40827348196342
50,91.50929981510382
60,89.67159788701358
70,86.80865677371278
80,83.99270221277149
90,82.18447518851568
100,79.84597658763224
110,77.89744781924712
120,75.08717129592819
130,73.69554563873498
140,70.88796491926446
150,68.81326635455432
160,65.9517509871474
170,62.216974211101856
180,58.174697725745716
190,55.22121553129114
200,53.928905578184796
210,50.01561436101056
220,46.88681867487611
230,43.8868111587675
240,39.925261545397376
250,38.26890548572956
260,34.81367033899616
270,31.932929831734405
280,26.950215108697456
290,27.304628149028993
300,23.093988152207615
310,19.04923372547717
320,16.08271103665253
330,9.839894147924882
