iterations,error
10,102.38470796963004
20,101.97675912485343
30,101.59871910428878
40,100.18631274696531
50,99.87807990083498
60,98.07044915095241
70,96.37296050729712
80,95.25419331524536
90,93.58902927178592
100,92.27416330428055
110,91.45949649871565
120,88.9218346019614
130,86.42932782820029
140,85.47107968554593
150,82.65135683416688
160,81.00699862845426
170,78.97088845332985
180,77.87244505481888
190,75.89547436346274
200,73.45364893601723
210,71.29051214362684
220,68.31130699389608
230,65.67853974838943
240,62.89020147860178
250,60.908429375850204
260,56.81582770424909
270,55.904753196926244
280,52.89714286208624
290,48.887920008809516
300,46.486821929109695
310,42.14271353516179
320,39.076795068117214
330,33.44128684099808
340,32.186518460644
350,29.419194909527064
360,24.742099266845102
370,23.668945832755064
380,21.56791135059157
390,16.88309967401398
400,11.200980711236618
