iterations,error
10,93.90511170697974
20,89.8107882309425
30,88.66732076282179
40,85.55075554301234
50,83.5898794301259
60,81.80778985518172
70,78.66135220375449
80,77.44156719438914
90,75.2873656879586
100,71.91189686968855
110,68.85520820858484
120,65.3382704369538
130,61.345601888578784
140,57.28080567655849
150,53.79060359744261
160,49.365039826878075
170,45.86486945514645
180,41.53131570250478
190,35.95074766485879
200,31.70184151316904
210,26.727319923246938
220,23.829303156609072
230,19.26691964115706
240,15.30881564744438
250,13.066195192148044
