iterations,error
10,95.70828926719688
20,94.07766550559704
30,93.22606095250336
40,92.09170789043895
50,89.87869661155341
60,88.40129730981478
70,87.76567648427142
80,85.57586774273214
90,83.3098305831559
100,81.39304916738803
110,80.18499402742906
120,78.77846147103034
130,75.448885272443
140,73.60519875721636
150,71.91096027248031
160,68.83656994030568
170,66.13076694813643
180,63.77525624902768
190,61.44092425200549
200,58.31003371971152
210,55.855297136996704
220,54.746664155521614
230,51.08868455683482
240,48.30842690476403
250,46.7703899154438
260,42.48526796273417
270,38.892425456926404
280,38.124739168693466
290,35.213950368919065
300,32.051599770002376
310,31.073151819197808
320,26.7486457734052
330,26.72493405092436
340,22.958514851332342
350,23.128699455210906
360,17.70512249932274
370,14.743586050462756
