iterations,error
10,95.42018781703327
20,93.01012582733186
30,91.47265939210062
40,87.64396138122292
50,87.25104530384286
60,87.39090763300251
70,85.87894641428733
80,83.19102524323068
90,81.93079084043376
100,81.36777375215165
110,80.77885729530567
120,80.60904306749998
130,78.35725845324023
140,78.82572245579934
150,76.85513925427068
160,75.16046957668644
170,73.72551078770864
180,72.91603997268328
190,71.6944695665729
200,69.96614237968699
210,69.13777759634804
220,67.9058221194067
230,66.34732151083507
240,63.5500088905843
250,62.9997149488012
260,61.86247646220017
270,59.89718925398676
280,59.42294778853722
290,56.27959302576644
300,57.50841213266912
310,55.336729482029284
320,55.87208409895648
330,55.85382815183854
340,55.446065118333095
350,54.07306237215743
360,56.43345131040292
370,55.86225401036669
380,54.05626064313604
390,52.68593392459567
400,49.77341575523938
410,47.98533178873912
420,46.60264092835548
430,44.2586723234794
440,40.71277081288336
450,41.089540869638995
460,41.073441874412495
470,40.997212578433206
480,38.8719375905212
490,39.49655521884259
500,39.03787347093284
510,32.543253390854915
520,31.265529505803443
530,32.05053483008659
540,30.18294719332978
550,28.345141966505626
560,29.710073134364357
570,26.37898066612687
580,27.904327814454184
590,24.82587121926349
600,21.5448825129383
610,19.612962138539366
620,19.018128248573397
630,15.684157621078446
640,19.130228455956676
650,14.864233915049649
660,17.75918463203641
670,14.198977680701637
680,20.708760704861938
690,17.806110124435627
700,12.10031860909347
710,9.336009115407732
