iterations,error
10,93.20698130005368
20,91.75195399147897
30,90.15742175711972
40,88.94589772112386
50,87.20993136525053
60,86.05384117090796
70,84.91918009670975
80,82.41854139119516
90,80.80693746664296
100,78.5310303552306
110,76.32462918661949
120,73.53966125918997
130,71.25105071433578
140,68.72099472420591
150,66.51500645656243
160,64.53031621433497
170,64.53068130934658
180,61.80693190030149
190,59.28713067656069
200,57.09462500771577
210,55.25879153636301
220,51.27588116192474
230,47.933414821898275
240,43.068246932996864
250,40.14053728822126
260,36.996630943149455
270,32.705796396288605
280,27.688220847822436
290,24.929921830797447
300,20.867766482670994
310,18.77371841031763
320,14.306668575026304
330,11.331131921083706
