iterations,error
10,95.54938665486668
20,92.45660493661927
30,90.09525417795379
40,89.42320844197609
50,88.07055721156665
60,87.22132059072385
70,85.68976272190842
80,83.88324731908372
90,81.43362007484166
100,79.3356171198013
110,76.12226458006968
120,74.37654304466918
130,72.80667533510851
140,70.14970936554028
150,66.6414938909653
160,63.7073689987992
170,60.82009367406813
180,57.924714035236846
190,56.18145643487672
200,53.08035713444559
210,49.445977797784735
220,45.15105870738072
230,42.262490462491
240,38.95570082091795
250,34.46119654744041
260,30.373562955112334
270,26.878783953006145
280,22.994829025508757
290,19.180952486509383
300,16.154771143590473
310,13.62356503380268
320,10.837232170009258
