iterations,error
10,100.57689095178814
20,99.75799308692446
30,98.4278235669381
40,96.34869073921298
50,95.95397276464634
60,94.19977982816789
70,93.31668574975893
80,92.647386247131
90,90.72396598755803
100,89.72571632443238
110,87.02733768016809
120,86.53408000643475
130,83.68494023281605
140,81.88233595398428
150,80.47172192469661
160,78.23854307608978
170,76.17773824592624
180,73.69153158016677
190,71.91167878072488
200,69.95814461334959
210,67.5177510935417
220,66.26711868570479
230,64.5405770700825
240,63.02811562040442
250,61.73944442802629
260,59.83045263915271
270,58.18565736666828
280,55.76324257936732
290,53.523940269298514
300,50.77318444406356
310,47.09186192730452
320,46.29473108248108
330,44.6441395317954
340,43.81986606147632
350,41.675776243808926
360,40.24908349673891
370,36.93423046889109
380,34.512501208059874
390,30.73166738765769
400,28.080863696909084
410,25.663984597059027
420,21.897142720130336
430,20.224454821441125
440,17.404775741753294
450,12.249783655784448
460,11.765126416615626
470,14.915024590135914
480,9.076138198069216
