iterations,error
10,87.45803447730863
20,85.84608068600059
30,82.91785392531563
40,82.16177829439305
50,80.39267661972359
60,77.9023619344684
70,76.02656431428107
80,73.49850982583163
90,69.92344956944669
100,67.8720964521821
110,65.43096985380396
120,64.95113797971614
130,60.899085848514446
140,57.23942609504659
150,53.7489985545578
160,50.269345836159324
170,46.10700846002282
180,43.10595862082639
190,37.848190568250516
200,33.844923239560984
210,28.134299264667106
220,23.08304770540065
230,17.850166480581088
240,11.73475622281558
