iterations,error
10,99.43615516517713
20,97.68389864299428
30,95.90133911268185
40,93.44880886279282
50,90.79141852079943
60,89.73590981825146
70,87.30292936595265
80,84.31996593399202
90,81.12751273497358
100,78.30522394256182
110,76.14730304866417
120,72.28852296920947
130,69.09020841664093
140,65.24413562143884
150,62.075472652768696
160,58.87011415789935
170,54.27427816574744
180,50.4867078966015
190,45.909867912666414
200,40.94332652071131
210,38.03422288775869
220,33.22998449138093
230,27.82272005904064
240,21.388745502732807
250,15.477869591278994
260,9.334836008667416
