iterations,error
10,93.28090357439439
20,92.77976654514048
30,91.89751182019128
40,91.65007448740707
50,91.08501373627323
60,90.99562234979749
70,89.70243700722227
80,88.55998090322552
90,86.55575108617916
100,83.73457972090605
110,82.13863279019151
120,81.93666409474515
130,80.45003702283933
140,79.96355739243845
150,78.04836183196038
160,75.45016694227047
170,73.60787869711775
180,71.68578385104139
190,69.1869355375047
200,66.81568868011401
210,64.91887336892364
220,64.48847590339045
230,62.38559463295837
240,60.19965617828788
250,58.35271095693575
260,57.22235367750529
270,56.07520281133033
280,53.54427875371625
290,49.82626087073116
300,48.78879842163644
310,44.21245164618522
320,42.70829752533351
330,39.51547055973817
340,37.53208700386741
350,37.05300723473293
360,34.50786680897979
370,30.594762903826677
380,26.406751978626545
390,24.276904374502124
400,20.33991373093458
410,16.14786478896993
420,12.08959363144107
430,13.616967392873214
