iterations,error
10,93.63004221042746
20,93.66750739208612
30,93.42767260199165
40,93.42767260199165
50,93.08445410992056
60,92.87375934661348
70,92.99120055837673
80,92.48524160851106
90,91.74044201380062
100,90.8039918626339
110,90.27110843576114
120,89.59391177001145
130,88.93335572234187
140,87.89377366402992
150,86.80756122605636
160,85.53564779622678
170,84.13669265699784
180,83.88505020018653
190,83.21079400255655
200,82.36107236455659
210,80.81712284390797
220,80.78030917702003
230,79.52775140759476
240,78.6999674986948
250,78.62224418335242
260,77.66490331887496
270,75.90743756864966
280,74.5512812080495
290,74.12122949293897
300,71.80211711260216
310,71.48043134632567
320,70.11496107650004
330,70.15008815291256
340,67.39605626782537
350,66.84826649824039
360,67.59531084680793
370,66.82933741837255
380,67.17629986526366
390,65.21100849391603
400,64.76712321976106
410,62.96855685702159
420,61.38268294277196
430,59.533168352605294
440,57.36341814537958
450,56.39942302800266
460,55.49728164433
470,54.35787091248491
480,52.86743950501804
490,52.12500051162415
500,48.36750787862278
510,45.37573415150627
520,41.801183324652875
530,39.000159621482325
540,35.74044988313859
550,30.90225581011335
560,26.7872017168769
570,23.271832094407095
580,24.63987608368142
590,26.46377267940935
600,24.68058932872154
610,20.068288543147577
620,17.199115075244332
630,13.667595538855146
640,15.06011653169977
650,14.546221078531998
