iterations,error
10,99.1764264786487
20,97.44425147140855
30,96.05818378688447
40,93.98501932293576
50,91.89932620930477
60,90.82013519208142
70,88.34586078946148
80,86.72704214531805
90,84.81979720634598
100,81.8660575403572
110,80.00745665540262
120,77.48054267277288
130,75.16004067171305
140,71.71105122540968
150,68.2424450890051
160,64.84246935100003
170,61.31251026126519
180,58.23881765122218
190,54.71800013914599
200,50.11579577913545
210,46.44802764270683
220,42.02790238080402
230,36.893584448702875
240,33.66817874138063
250,29.233310552751767
260,25.00843287420692
270,19.221496906270232
280,12.501468256263212
