iterations,error
10,99.95684930922343
20,97.84967165906968
30,95.72569795835565
40,93.26182041393938
50,90.82327713300543
60,88.91051175978882
70,86.45373003330137
80,83.22579174369267
90,81.29520159394542
100,78.32492935137044
110,76.24338587838119
120,72.79686664568699
130,69.51217546491858
140,65.4618063347135
150,61.2486134619183
160,57.047318281070424
170,52.990687749245346
180,48.34889173456427
190,43.29416114711136
200,37.72069315451013
210,32.17901576005664
220,26.6387389383788
230,21.690828713532426
240,16.197186164412564
