iterations,error
10,75.68994912990969
20,78.78560596093732
30,82.20831435327571
40,75.14492097525633
50,68.10777695062899
60,66.93825252895026
70,65.20374580958654
80,63.004909298077386
90,65.99089415181227
100,60.136225374019666
110,56.03073257657932
120,50.63892268512345
130,46.949497870137264
140,46.33029114352652
150,46.310676554323294
160,37.84408578202207
170,32.48813460846445
180,29.3307595139464
190,27.269456819993827
200,29.956834684406683
210,29.4633034163313
220,25.14770803579976
230,23.401929788922068
240,22.795056335892816
250,17.79048058244824
260,14.295025595044606
270,10.824920555410142
