iterations,error
10,137.05266672705
20,130.53206474900514
30,122.5372300766889
40,115.4208976805086
50,117.22857424736995
60,114.90643013102219
70,112.64565936218759
80,105.42721373453256
90,98.61734553725519
100,85.71233019812165
110,74.60836980504935
120,68.9183101752379
130,61.944140163839876
140,56.46388217797376
150,48.10882900878626
160,45.906756408293006
170,43.236053172052024
180,41.31021619890645
190,38.52417878091063
200,34.8240957081248
210,32.82438996338732
220,27.227331248181137
230,21.556358678224782
240,19.821956450568813
250,19.260373070333273
260,18.499143915052215
270,18.658270302578558
280,16.605516656229618
290,17.97481494250767
300,17.97481494250767
310,15.570338514556175
